time,cruise,ship,ship_code,order_occupied,tow_type,tow_number,end_time,latitude,longitude,line,station,standard_haul_factor,volume_sampled,proportion_sorted,mesh_size,year,month,season,line.station,larvae_100m3
1981-07-14T05:38:00Z,198107,DAVID STARR JORDAN,JD,77,MT,1,1981-07-14T05:53:00Z,31.846666,-119.57166,93.3,60,0.02,77.4,1,0.505,1981,7,summer,93.3 60,0
1981-07-14T09:38:00Z,198107,DAVID STARR JORDAN,JD,78,MT,1,1981-07-14T09:53:01Z,32.013332,-119.23333,93.3,55,0.02,83.7,1,0.505,1981,7,summer,93.3 55,0
1981-07-14T14:09:00Z,198107,DAVID STARR JORDAN,JD,79,MT,1,1981-07-14T14:24:00Z,32.18,-118.89333,93.3,50,0.02,81.6,1,0.505,1981,7,summer,93.3 50,0
1981-07-14T18:44:00Z,198107,DAVID STARR JORDAN,JD,80,MT,1,1981-07-14T18:59:00Z,32.346664,-118.555,93.3,45,0.02,98.1,1,0.505,1981,7,summer,93.3 45,0
1981-07-15T00:09:00Z,198107,DAVID STARR JORDAN,JD,81,MT,1,1981-07-15T00:23:59Z,32.513332,-118.21333,93.3,40,0.01,105.9,1,0.505,1981,7,summer,93.3 40,0
1981-07-15T03:52:00Z,198107,DAVID STARR JORDAN,JD,82,MT,1,1981-07-15T04:07:00Z,32.68,-117.87334,93.3,35,0.02,94.3,1,0.505,1981,7,summer,93.3 35,0
1981-07-15T07:40:00Z,198107,DAVID STARR JORDAN,JD,83,MT,1,1981-07-15T07:55:00Z,32.846664,-117.53167,93.3,30,0.01,104.5,1,0.505,1981,7,summer,93.3 30,0
1981-07-15T10:06:00Z,198107,DAVID STARR JORDAN,JD,84,MT,1,1981-07-15T10:20:58Z,32.913334,-117.395,93.3,28,0.02,102.8,1,0.505,1981,7,summer,93.3 28,0
1981-07-15T11:48:00Z,198107,DAVID STARR JORDAN,JD,85,MT,1,1981-07-15T12:03:01Z,32.956665,-117.305,93.3,26.7,0.02,102.1,1,0.505,1981,7,summer,93.3 26.7,0
1983-02-10T05:05:00Z,198302,TOWNSEND CROMWELL,TC,95,MT,1,1983-02-10T05:20:10Z,34.448334,-120.535,80,51,0.01,118,1,0.505,1983,2,winter,80 51,1.6949153
1983-02-10T14:17:00Z,198302,TOWNSEND CROMWELL,TC,99,MT,1,1983-02-10T14:32:00Z,34.316666,-120.80333,80,55,0.02,70.1,1,0.505,1983,2,winter,80 55,7.1326675
1983-02-10T23:10:00Z,198302,TOWNSEND CROMWELL,TC,104,MT,1,1983-02-10T23:25:00Z,34.15,-121.15,80,60,0.02,90.6,1,0.505,1983,2,winter,80 60,0
1983-02-15T03:43:00Z,198302,TOWNSEND CROMWELL,TC,155,MT,1,1983-02-15T03:57:43Z,34.225,-119.41333,83.3,40.6,0.01,107,1,0.505,1983,2,winter,83.3 40.6,2.8037384
1983-02-17T06:48:00Z,198302,TOWNSEND CROMWELL,TC,206,MT,1,1983-02-17T07:03:14Z,33.746666,-120.403336,83.3,55,0.02,91.7,1,0.505,1983,2,winter,83.3 55,0
1983-02-18T15:11:00Z,198302,TOWNSEND CROMWELL,TC,238,MT,1,1983-02-18T15:26:00Z,33.89,-118.49167,86.7,33,0.02,90.3,1,0.505,1983,2,winter,86.7 33,0
1983-02-18T17:59:00Z,198302,TOWNSEND CROMWELL,TC,240,MT,1,1983-02-18T18:14:00Z,33.81333,-118.63333,86.7,35,0.02,90.3,1,0.505,1983,2,winter,86.7 35,0
1983-02-19T14:57:00Z,198302,TOWNSEND CROMWELL,TC,244,MT,1,1983-02-19T15:12:20Z,33.656666,-118.975,86.7,40,0.02,92.4,1,0.505,1983,2,winter,86.7 40,0
1983-02-19T20:50:00Z,198302,TOWNSEND CROMWELL,TC,249,MT,1,1983-02-19T21:05:00Z,33.491665,-119.316666,86.7,45,0.02,90.3,1,0.505,1983,2,winter,86.7 45,0
1983-02-20T02:08:00Z,198302,TOWNSEND CROMWELL,TC,254,MT,1,1983-02-20T02:23:11Z,33.33,-119.665,86.7,50,0.02,91.4,1,0.505,1983,2,winter,86.7 50,1.0940919
1983-03-04T20:23:00Z,198302,TOWNSEND CROMWELL,TC,380,MT,1,1983-03-04T20:37:40Z,33.485,-117.76833,90,28,0.02,78.7,1,0.505,1983,2,winter,90 28,0
1983-03-15T02:56:00Z,198302,TOWNSEND CROMWELL,TC,508,MT,1,1983-03-15T03:11:08Z,32.956665,-117.305,93.3,26.7,0.02,99.3,1,0.505,1983,2,winter,93.3 26.7,0
1983-03-15T06:18:00Z,198302,TOWNSEND CROMWELL,TC,509,MT,1,1983-03-15T06:32:13Z,32.911667,-117.395,93.3,28,0.02,85.6,1,0.505,1983,2,winter,93.3 28,0
1983-03-15T10:06:00Z,198302,TOWNSEND CROMWELL,TC,511,MT,1,1983-03-15T10:21:06Z,32.845,-117.53167,93.3,30,0.02,90.9,1,0.505,1983,2,winter,93.3 30,0
1983-03-15T15:14:00Z,198302,TOWNSEND CROMWELL,TC,516,MT,1,1983-03-15T15:29:21Z,32.68,-117.875,93.3,35,0.02,76.8,1,0.505,1983,2,winter,93.3 35,0
1983-03-15T20:05:00Z,198302,TOWNSEND CROMWELL,TC,521,MT,1,1983-03-15T20:20:11Z,32.513332,-118.21,93.3,40,0.02,100.2,1,0.505,1983,2,winter,93.3 40,0
1983-03-16T01:10:00Z,198302,TOWNSEND CROMWELL,TC,526,MT,1,1983-03-16T01:25:15Z,32.346664,-118.555,93.3,45,0.02,91.8,1,0.505,1983,2,winter,93.3 45,0
1983-03-16T06:08:00Z,198302,TOWNSEND CROMWELL,TC,531,MT,1,1983-03-16T06:22:29Z,32.18,-118.89333,93.3,50,0.02,92.7,1,0.505,1983,2,winter,93.3 50,0
1983-03-16T11:08:00Z,198302,TOWNSEND CROMWELL,TC,536,MT,1,1983-03-16T11:22:45Z,32.013332,-119.23333,93.3,55,0.02,85,1,0.505,1983,2,winter,93.3 55,0
1983-03-16T16:09:00Z,198302,TOWNSEND CROMWELL,TC,541,MT,1,1983-03-16T16:24:01Z,31.846666,-119.57333,93.3,60,0.02,96.8,1,0.505,1983,2,winter,93.3 60,0
1984-01-05T06:05:00Z,198401,NEW HORIZON,NH,2,MT,1,1984-01-05T06:19:38Z,33.256664,-118.2,90,35,0.01,108.8,1,0.505,1984,1,winter,90 35,0
1984-01-05T10:27:00Z,198401,NEW HORIZON,NH,3,MT,1,1984-01-05T10:41:48Z,33.426666,-117.9,90,30,0.02,100.9,1,0.505,1984,1,winter,90 30,0
1984-01-05T12:20:00Z,198401,DAVID STARR JORDAN,JD,1,MT,1,1984-01-05T12:35:16Z,33.89,-118.495,86.7,33,0.01,116.2,1,0.505,1984,1,winter,86.7 33,0
1984-01-05T13:20:00Z,198401,NEW HORIZON,NH,4,MT,1,1984-01-05T13:35:20Z,33.485,-117.78333,90,28,0.02,90.2,1,0.505,1984,1,winter,90 28,0
1984-01-05T16:55:00Z,198401,DAVID STARR JORDAN,JD,2,MT,1,1984-01-05T17:11:02Z,33.811665,-118.62666,86.7,35,0.01,122,1,0.505,1984,1,winter,86.7 35,0
1984-01-05T22:00:00Z,198401,NEW HORIZON,NH,7,MT,1,1984-01-05T22:15:20Z,33.185,-118.385,90,37,0.01,106.9,1,0.505,1984,1,winter,90 37,0
1984-01-05T23:55:00Z,198401,DAVID STARR JORDAN,JD,3,MT,1,1984-01-06T00:10:27Z,33.656666,-118.975,86.7,40,0.02,90.3,1,0.505,1984,1,winter,86.7 40,0
1984-01-06T05:00:00Z,198401,DAVID STARR JORDAN,JD,4,MT,1,1984-01-06T05:14:49Z,33.488335,-119.32,86.7,45,0.02,79.8,1,0.505,1984,1,winter,86.7 45,0
1984-01-06T07:33:00Z,198401,NEW HORIZON,NH,8,MT,1,1984-01-06T07:49:05Z,32.65,-119.485,90,53,0.01,103.8,1,0.505,1984,1,winter,90 53,0
1984-01-06T10:55:00Z,198401,DAVID STARR JORDAN,JD,5,MT,1,1984-01-06T11:10:10Z,33.323334,-119.66333,86.7,50,0.02,89.3,1,0.505,1984,1,winter,86.7 50,0
1984-01-06T15:50:00Z,198401,DAVID STARR JORDAN,JD,6,MT,1,1984-01-06T16:04:53Z,33.156666,-120.011665,86.7,55,0.01,103.7,1,0.505,1984,1,winter,86.7 55,0
1984-01-07T04:35:00Z,198401,DAVID STARR JORDAN,JD,7,MT,1,1984-01-07T04:50:04Z,32.99,-120.35,86.7,60,0.02,92,1,0.505,1984,1,winter,86.7 60,0
1984-01-07T08:20:00Z,198401,NEW HORIZON,NH,9,MT,1,1984-01-07T08:35:05Z,32.41,-119.96833,90,60,0.02,77.9,1,0.505,1984,1,winter,90 60,0
1984-01-10T09:15:00Z,198401,NEW HORIZON,NH,18,MT,1,1984-01-10T09:30:05Z,31.838333,-119.56834,93.3,60,0.01,119.2,1,0.505,1984,1,winter,93.3 60,0
1984-01-10T10:05:00Z,198401,DAVID STARR JORDAN,JD,16,MT,1,1984-01-10T10:20:04Z,33.578335,-120.755,83.3,60,0.02,80.1,1,0.505,1984,1,winter,83.3 60,0
1984-01-10T14:15:00Z,198401,DAVID STARR JORDAN,JD,17,MT,1,1984-01-10T14:30:18Z,33.746666,-120.41167,83.3,55,0.02,83.8,1,0.505,1984,1,winter,83.3 55,35.799522
1984-01-10T17:20:00Z,198401,DAVID STARR JORDAN,JD,18,MT,1,1984-01-10T17:34:59Z,33.878334,-120.13333,83.3,51,0.02,85.2,1,0.505,1984,1,winter,83.3 51,0
1984-01-10T17:30:00Z,198401,NEW HORIZON,NH,20,MT,1,1984-01-10T17:44:56Z,32.156666,-118.871666,93.3,50,0.01,118.7,1,0.505,1984,1,winter,93.3 50,0
1984-01-10T21:52:00Z,198401,NEW HORIZON,NH,22,MT,1,1984-01-10T22:07:10Z,32.34,-118.555,93.3,45,0.01,108.5,1,0.505,1984,1,winter,93.3 45,0
1984-01-11T01:53:00Z,198401,NEW HORIZON,NH,23,MT,1,1984-01-11T02:08:10Z,32.50833,-118.215,93.3,40,0.01,129.2,1,0.505,1984,1,winter,93.3 40,0
1984-01-11T03:55:00Z,198401,DAVID STARR JORDAN,JD,21,MT,1,1984-01-11T04:10:01Z,34.178333,-119.50833,83.3,42,0.02,87.3,1,0.505,1984,1,winter,83.3 42,0
1984-01-11T05:53:00Z,198401,NEW HORIZON,NH,24,MT,1,1984-01-11T06:08:15Z,32.678333,-117.86833,93.3,35,0.02,89.7,1,0.505,1984,1,winter,93.3 35,0
1984-01-11T06:10:00Z,198401,DAVID STARR JORDAN,JD,22,MT,1,1984-01-11T06:25:01Z,34.225,-119.41167,83.3,40.6,0.02,96.4,1,0.505,1984,1,winter,83.3 40.6,0
1984-01-11T15:35:00Z,198401,NEW HORIZON,NH,25,MT,1,1984-01-11T15:49:55Z,32.85,-117.528336,93.3,30,0.03,59.2,1,0.505,1984,1,winter,93.3 30,0
1984-01-12T06:50:00Z,198401,DAVID STARR JORDAN,JD,23,MT,1,1984-01-12T07:05:00Z,34.45,-120.52333,80,51,0.02,100.6,1,0.505,1984,1,winter,80 51,27.833002
1984-01-12T10:55:00Z,198401,DAVID STARR JORDAN,JD,24,MT,1,1984-01-12T11:09:51Z,34.316666,-120.80167,80,55,0.02,80.6,1,0.505,1984,1,winter,80 55,24.813896
1984-01-12T11:45:00Z,198401,NEW HORIZON,NH,27,MT,1,1984-01-12T12:00:00Z,32.956665,-117.30333,93.3,26.7,0.02,96.2,1,0.505,1984,1,winter,93.3 26.7,0
1984-01-12T20:35:00Z,198401,DAVID STARR JORDAN,JD,25,MT,1,1984-01-12T20:50:00Z,34.158333,-121.15,80,60,0.02,93.8,1,0.505,1984,1,winter,80 60,0
1984-01-13T07:20:00Z,198401,DAVID STARR JORDAN,JD,25,MT,2,1984-01-13T07:35:00Z,34.158333,-121.15,80,60,0.02,100.5,1,0.505,1984,1,winter,80 60,2.9850745
1984-01-16T12:30:00Z,198401,DAVID STARR JORDAN,JD,35,MT,1,1984-01-16T12:45:03Z,34.721664,-121.54833,76.7,60,0.01,106.7,1,0.505,1984,1,winter,76.7 60,11.246486
1984-01-16T17:40:00Z,198401,DAVID STARR JORDAN,JD,36,MT,1,1984-01-16T17:54:53Z,34.888332,-121.19833,76.7,55,0.02,67,1,0.505,1984,1,winter,76.7 55,0
1984-01-16T22:20:00Z,198401,DAVID STARR JORDAN,JD,38,MT,1,1984-01-16T22:34:49Z,35.021667,-120.918335,76.7,51,0.02,72.3,1,0.505,1984,1,winter,76.7 51,1.3831259
1984-02-15T14:30:00Z,198403,DAVID STARR JORDAN,JD,117,MT,1,1984-02-15T14:44:45Z,35.021667,-120.92,76.7,51,0.02,91.7,1,0.505,1984,3,spring,76.7 51,1.0905125
1984-02-15T18:50:00Z,198403,DAVID STARR JORDAN,JD,121,MT,1,1984-02-15T19:04:51Z,34.888332,-121.19833,76.7,55,0.02,98,1,0.505,1984,3,spring,76.7 55,2.0408163
1984-02-15T23:50:00Z,198403,DAVID STARR JORDAN,JD,126,MT,1,1984-02-16T00:04:49Z,34.721664,-121.54833,76.7,60,0.02,88.1,1,0.505,1984,3,spring,76.7 60,1.1350738
1984-02-16T14:20:00Z,198403,DAVID STARR JORDAN,JD,137,MT,1,1984-02-16T14:34:48Z,34.45,-120.52167,80,51,0.01,104.4,1,0.505,1984,3,spring,80 51,0
1984-02-16T18:35:00Z,198403,DAVID STARR JORDAN,JD,141,MT,1,1984-02-16T18:49:52Z,34.316666,-120.8,80,55,0.02,91.7,1,0.505,1984,3,spring,80 55,0
1984-02-20T06:55:00Z,198403,DAVID STARR JORDAN,JD,198,MT,1,1984-02-20T07:09:59Z,34.225,-119.41167,83.3,40.6,0.01,107.9,1,0.505,1984,3,spring,83.3 40.6,0
1984-02-20T08:50:00Z,198403,DAVID STARR JORDAN,JD,199,MT,1,1984-02-20T09:05:03Z,34.178333,-119.50833,83.3,42,0.02,93.1,1,0.505,1984,3,spring,83.3 42,0
1984-02-20T14:23:00Z,198403,DAVID STARR JORDAN,JD,203,MT,1,1984-02-20T14:37:48Z,33.876667,-120.13333,83.3,51,0.01,117.2,1,0.505,1984,3,spring,83.3 51,7.679181
1984-02-20T18:07:00Z,198403,DAVID STARR JORDAN,JD,207,MT,1,1984-02-20T18:21:57Z,33.743332,-120.40833,83.3,55,0.02,92.2,1,0.505,1984,3,spring,83.3 55,0
1984-02-20T23:10:00Z,198403,DAVID STARR JORDAN,JD,212,MT,1,1984-02-20T23:24:55Z,33.578335,-120.755,83.3,60,0.02,95.3,1,0.505,1984,3,spring,83.3 60,0
1984-02-21T05:50:00Z,198403,DAVID STARR JORDAN,JD,213,MT,1,1984-02-21T06:04:57Z,34.15,-121.15,80,60,0.02,94.9,1,0.505,1984,3,spring,80 60,0
1984-02-27T08:25:00Z,198403,DAVID STARR JORDAN,JD,320,MT,1,1984-02-27T08:39:57Z,33.89,-118.49,86.7,33,0.02,76.7,1,0.505,1984,3,spring,86.7 33,2.6075618
1984-02-27T11:35:00Z,198403,DAVID STARR JORDAN,JD,322,MT,1,1984-02-27T11:50:00Z,33.823334,-118.628334,86.7,35,0.02,82.3,1,0.505,1984,3,spring,86.7 35,1.2150668
1984-02-29T01:00:00Z,198403,DAVID STARR JORDAN,JD,352,MT,1,1984-02-29T01:15:05Z,32.99,-120.35,86.7,60,0.02,84.1,1,0.505,1984,3,spring,86.7 60,0
1984-02-29T07:40:00Z,198403,DAVID STARR JORDAN,JD,357,MT,1,1984-02-29T07:55:04Z,33.156666,-120.005,86.7,55,0.02,95.2,1,0.505,1984,3,spring,86.7 55,0
1984-02-29T19:00:00Z,198403,DAVID STARR JORDAN,JD,367,MT,1,1984-02-29T19:14:51Z,33.49,-119.31834,86.7,45,0.02,91.6,1,0.505,1984,3,spring,86.7 45,0
1984-03-01T01:00:00Z,198403,DAVID STARR JORDAN,JD,372,MT,1,1984-03-01T01:14:56Z,33.656666,-118.975,86.7,40,0.02,89.5,1,0.505,1984,3,spring,86.7 40,1.1173184
1984-03-03T03:00:00Z,198403,DAVID STARR JORDAN,JD,423,MT,1,1984-03-03T03:14:59Z,33.483334,-117.77,90,28,0.01,113.8,1,0.505,1984,3,spring,90 28,0
1984-03-03T06:55:00Z,198403,DAVID STARR JORDAN,JD,425,MT,1,1984-03-03T07:09:52Z,33.416664,-117.905,90,30,0.02,97.4,1,0.505,1984,3,spring,90 30,3.0800822
1984-03-03T12:45:00Z,198403,DAVID STARR JORDAN,JD,430,MT,1,1984-03-03T12:59:46Z,33.186665,-118.39,90,37,0.02,91.2,1,0.505,1984,3,spring,90 37,0
1984-03-03T20:05:00Z,198403,DAVID STARR JORDAN,JD,438,MT,1,1984-03-03T20:19:53Z,32.91833,-118.935,90,45,0.02,85.5,1,0.505,1984,3,spring,90 45,0
1984-03-04T07:00:00Z,198403,DAVID STARR JORDAN,JD,438,MT,2,1984-03-04T07:15:07Z,32.91833,-118.935,90,45,0.01,106.8,1,0.505,1984,3,spring,90 45,0
1984-03-04T20:30:00Z,198403,DAVID STARR JORDAN,JD,446,MT,1,1984-03-04T20:44:59Z,32.651665,-119.48167,90,53,0.02,76.2,1,0.505,1984,3,spring,90 53,0
1984-03-05T02:05:00Z,198403,DAVID STARR JORDAN,JD,453,MT,1,1984-03-05T02:19:47Z,32.41833,-119.96,90,60,0.02,79.1,1,0.505,1984,3,spring,90 60,0
1984-03-07T17:40:00Z,198403,DAVID STARR JORDAN,JD,539,MT,1,1984-03-07T17:55:03Z,32.956665,-117.30333,93.3,26.7,0.01,111.4,1,0.505,1984,3,spring,93.3 26.7,0
1984-03-07T19:55:00Z,198403,DAVID STARR JORDAN,JD,540,MT,1,1984-03-07T20:10:00Z,32.846664,-117.53333,93.3,30,0.01,103.9,1,0.505,1984,3,spring,93.3 30,0
1984-03-08T06:20:00Z,198403,DAVID STARR JORDAN,JD,540,MT,2,1984-03-08T06:34:56Z,32.846664,-117.53333,93.3,30,0.02,99.2,1,0.505,1984,3,spring,93.3 30,1.0080645
1984-03-08T10:00:00Z,198403,DAVID STARR JORDAN,JD,541,MT,1,1984-03-08T10:15:00Z,32.913334,-117.395,93.3,28,0.01,107.5,1,0.505,1984,3,spring,93.3 28,0
1984-03-08T19:00:00Z,198403,DAVID STARR JORDAN,JD,548,MT,1,1984-03-08T19:15:00Z,32.678333,-117.87334,93.3,35,0.02,99.5,1,0.505,1984,3,spring,93.3 35,0
1984-03-09T01:25:00Z,198403,DAVID STARR JORDAN,JD,553,MT,1,1984-03-09T01:40:08Z,32.513332,-118.21333,93.3,40,0.02,100.1,1,0.505,1984,3,spring,93.3 40,0
1984-03-09T08:05:00Z,198403,DAVID STARR JORDAN,JD,558,MT,1,1984-03-09T08:20:10Z,32.346664,-118.555,93.3,45,0.02,85,1,0.505,1984,3,spring,93.3 45,0
1984-03-09T12:10:00Z,198403,DAVID STARR JORDAN,JD,563,MT,1,1984-03-09T12:24:57Z,32.18,-118.89333,93.3,50,0.02,72.4,1,0.505,1984,3,spring,93.3 50,0
1984-03-09T16:00:00Z,198403,DAVID STARR JORDAN,JD,568,MT,1,1984-03-09T16:14:56Z,32.013332,-119.23333,93.3,55,0.02,90.4,1,0.505,1984,3,spring,93.3 55,0
1984-03-09T20:15:00Z,198403,DAVID STARR JORDAN,JD,573,MT,1,1984-03-09T20:30:05Z,31.845,-119.57166,93.3,60,0.02,81.1,1,0.505,1984,3,spring,93.3 60,0
1984-04-10T00:30:00Z,198404,NEW HORIZON,NH,1,MT,1,1984-04-10T00:45:17Z,33.483334,-117.78167,90,28,0.02,98.8,1,0.505,1984,4,spring,90 28,0
1984-04-10T03:20:00Z,198404,NEW HORIZON,NH,2,MT,1,1984-04-10T03:35:30Z,33.415,-117.90833,90,30,0.02,88.4,1,0.505,1984,4,spring,90 30,0
1984-04-10T07:09:00Z,198404,NEW HORIZON,NH,3,MT,1,1984-04-10T07:24:18Z,33.251667,-118.253334,90,35,0.02,93.5,1,0.505,1984,4,spring,90 35,0
1984-04-10T10:36:00Z,198404,NEW HORIZON,NH,4,MT,1,1984-04-10T10:51:01Z,33.185,-118.405,90,37,0.03,57,1,0.505,1984,4,spring,90 37,1.754386
1984-04-10T11:43:00Z,198404,DAVID STARR JORDAN,JD,1,MT,1,1984-04-10T11:57:57Z,33.89,-118.49,86.7,33,0.01,111.7,1,0.505,1984,4,spring,86.7 33,0
1984-04-10T14:37:00Z,198404,DAVID STARR JORDAN,JD,2,MT,1,1984-04-10T14:51:59Z,33.823334,-118.63333,86.7,35,0.01,108.5,1,0.505,1984,4,spring,86.7 35,0
1984-04-10T15:55:00Z,198404,NEW HORIZON,NH,5,MT,1,1984-04-10T16:10:05Z,32.91833,-118.93667,90,45,0.02,77.5,1,0.505,1984,4,spring,90 45,0
1984-04-10T20:12:00Z,198404,DAVID STARR JORDAN,JD,3,MT,1,1984-04-10T20:27:00Z,33.658333,-118.973335,86.7,40,0.02,90.9,1,0.505,1984,4,spring,86.7 40,0
1984-04-11T19:00:00Z,198404,DAVID STARR JORDAN,JD,4,MT,1,1984-04-11T19:15:15Z,33.49,-119.32166,86.7,45,0.02,93.1,1,0.505,1984,4,spring,86.7 45,0
1984-04-13T14:40:00Z,198404,DAVID STARR JORDAN,JD,6,MT,1,1984-04-13T14:55:00Z,33.158333,-120.00833,86.7,55,0.02,85,1,0.505,1984,4,spring,86.7 55,0
1984-04-13T19:25:00Z,198404,DAVID STARR JORDAN,JD,7,MT,1,1984-04-13T19:39:57Z,32.99,-120.35333,86.7,60,0.02,98,1,0.505,1984,4,spring,86.7 60,0
1984-04-15T00:30:00Z,198404,NEW HORIZON,NH,17,MT,1,1984-04-15T00:45:10Z,31.845,-119.575,93.3,60,0.02,79.1,1,0.505,1984,4,spring,93.3 60,0
1984-04-15T04:40:00Z,198404,NEW HORIZON,NH,18,MT,1,1984-04-15T04:55:03Z,32.015,-119.225,93.3,55,0.02,88.7,1,0.505,1984,4,spring,93.3 55,0
1984-04-15T08:55:00Z,198404,NEW HORIZON,NH,19,MT,1,1984-04-15T09:11:19Z,32.176666,-118.89166,93.3,50,0.01,106.9,1,0.505,1984,4,spring,93.3 50,3.7418149
1984-04-15T13:08:00Z,198404,NEW HORIZON,NH,20,MT,1,1984-04-15T13:23:01Z,32.346664,-118.55666,93.3,45,0.02,93.2,1,0.505,1984,4,spring,93.3 45,0
1984-04-15T17:10:00Z,198404,NEW HORIZON,NH,21,MT,1,1984-04-15T17:24:58Z,32.513332,-118.215,93.3,40,0.02,94.8,1,0.505,1984,4,spring,93.3 40,0
1984-04-15T21:20:00Z,198404,NEW HORIZON,NH,22,MT,1,1984-04-15T21:35:04Z,32.681667,-117.87666,93.3,35,0.02,76.9,1,0.505,1984,4,spring,93.3 35,0
1984-04-16T03:45:00Z,198404,NEW HORIZON,NH,23,MT,1,1984-04-16T03:59:23Z,32.84833,-117.53333,93.3,30,0.02,72,1,0.505,1984,4,spring,93.3 30,0
1984-04-16T19:40:00Z,198404,DAVID STARR JORDAN,JD,16,MT,1,1984-04-16T19:54:57Z,33.578335,-120.755,83.3,60,0.02,79.9,1,0.505,1984,4,spring,83.3 60,0
1984-04-17T00:00:00Z,198404,DAVID STARR JORDAN,JD,17,MT,1,1984-04-17T00:14:44Z,33.745,-120.41,83.3,55,0.02,77.9,1,0.505,1984,4,spring,83.3 55,0
1984-04-17T00:16:00Z,198404,NEW HORIZON,NH,25,MT,1,1984-04-17T00:30:28Z,32.956665,-117.305,93.3,26.7,0.02,102.4,1,0.505,1984,4,spring,93.3 26.7,0
1984-04-17T08:38:00Z,198404,DAVID STARR JORDAN,JD,19,MT,1,1984-04-17T08:52:45Z,34.201668,-119.50833,83.3,42,0.02,94.2,1,0.505,1984,4,spring,83.3 42,6.3694267
1984-04-17T10:02:00Z,198404,DAVID STARR JORDAN,JD,20,MT,1,1984-04-17T10:16:55Z,34.225,-119.41167,83.3,40.6,0.02,96.4,1,0.505,1984,4,spring,83.3 40.6,0
1984-04-17T18:45:00Z,198404,DAVID STARR JORDAN,JD,22,MT,1,1984-04-17T18:59:58Z,34.45,-120.55666,80,51,0.02,90.5,1,0.505,1984,4,spring,80 51,0
1984-04-18T09:08:00Z,198404,DAVID STARR JORDAN,JD,26,MT,1,1984-04-18T09:22:53Z,34.15333,-121.15,80,60,0.02,72.3,1,0.505,1984,4,spring,80 60,0
1984-04-18T18:52:00Z,198404,DAVID STARR JORDAN,JD,26,MT,2,1984-04-18T19:07:01Z,34.15333,-121.15,80,60,0.02,86.2,1,0.505,1984,4,spring,80 60,0
1984-04-22T03:24:00Z,198404,DAVID STARR JORDAN,JD,36,MT,1,1984-04-22T03:38:55Z,34.72333,-121.55,76.7,60,0.02,77,1,0.505,1984,4,spring,76.7 60,1.2987013
1984-04-22T08:25:00Z,198404,DAVID STARR JORDAN,JD,38,MT,1,1984-04-22T08:40:01Z,34.886665,-121.19666,76.7,55,0.02,80.6,1,0.505,1984,4,spring,76.7 55,0
1984-04-22T11:49:00Z,198404,DAVID STARR JORDAN,JD,40,MT,1,1984-04-22T12:03:53Z,35.021667,-120.918335,76.7,51,0.02,86.7,1,0.505,1984,4,spring,76.7 51,0
1984-05-26T16:20:00Z,198405,DAVID STARR JORDAN,JD,52,MT,1,1984-05-26T16:34:55Z,35.023335,-120.92167,76.7,51,0.02,86.5,1,0.505,1984,5,spring,76.7 51,0
1984-05-26T20:15:00Z,198405,DAVID STARR JORDAN,JD,53,MT,1,1984-05-26T20:29:57Z,34.89,-121.195,76.7,55,0.02,84,1,0.505,1984,5,spring,76.7 55,0
1984-05-26T23:55:00Z,198405,DAVID STARR JORDAN,JD,54,MT,1,1984-05-27T00:09:44Z,34.72,-121.54833,76.7,60,0.01,105,1,0.505,1984,5,spring,76.7 60,0
1984-05-29T01:30:00Z,198405,DAVID STARR JORDAN,JD,64,MT,1,1984-05-29T01:44:46Z,34.15,-121.15,80,60,0.01,112.3,1,0.505,1984,5,spring,80 60,0
1984-05-29T04:50:00Z,198405,DAVID STARR JORDAN,JD,66,MT,1,1984-05-29T05:04:57Z,34.316666,-120.80167,80,55,0.02,102.2,1,0.505,1984,5,spring,80 55,0
1984-05-29T08:01:00Z,198405,DAVID STARR JORDAN,JD,68,MT,1,1984-05-29T08:15:59Z,34.448334,-120.52333,80,51,0.01,103.5,1,0.505,1984,5,spring,80 51,0
1984-05-29T16:15:00Z,198405,DAVID STARR JORDAN,JD,70,MT,1,1984-05-29T16:29:58Z,34.225,-119.41333,83.3,40.6,0.01,109.6,1,0.505,1984,5,spring,83.3 40.6,0
1984-05-29T17:35:00Z,198405,DAVID STARR JORDAN,JD,71,MT,1,1984-05-29T17:49:50Z,34.175,-119.5,83.3,42,0.02,92.1,1,0.505,1984,5,spring,83.3 42,0
1984-05-30T02:05:00Z,198405,DAVID STARR JORDAN,JD,73,MT,1,1984-05-30T02:19:47Z,33.745,-120.41167,83.3,55,0.01,114.8,1,0.505,1984,5,spring,83.3 55,0
1984-05-30T05:30:00Z,198405,DAVID STARR JORDAN,JD,74,MT,1,1984-05-30T05:44:57Z,33.578335,-120.753334,83.3,60,0.02,92.6,1,0.505,1984,5,spring,83.3 60,0
1984-06-01T08:20:00Z,198405,DAVID STARR JORDAN,JD,85,MT,1,1984-06-01T08:35:01Z,32.99,-120.35,86.7,60,0.02,102.7,1,0.505,1984,5,spring,86.7 60,0
1984-06-01T11:55:00Z,198405,DAVID STARR JORDAN,JD,86,MT,1,1984-06-01T12:10:30Z,33.16,-120.00667,86.7,55,0.01,106,1,0.505,1984,5,spring,86.7 55,0
1984-06-01T15:30:00Z,198405,DAVID STARR JORDAN,JD,87,MT,1,1984-06-01T15:45:00Z,33.326668,-119.66333,86.7,50,0.02,99.2,1,0.505,1984,5,spring,86.7 50,0
